EventCode,UMask,EventName,Description,Counter,OverFlow,MSRIndex,MSRValue,PreciseEvent,Invert,AnyThread,EdgeDetect
"0x88","0xD0","BR_INST_EXEC.ALL_DIRECT_NEAR_CALL","Speculative and retired direct near calls","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0x41","BR_MISP_EXEC.NONTAKEN_CONDITIONAL","Not taken speculative and retired mispredicted macro conditional branches","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0x81","BR_MISP_EXEC.TAKEN_CONDITIONAL","Taken speculative and retired mispredicted macro conditional branches","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0x84","BR_MISP_EXEC.TAKEN_INDIRECT_JUMP_NON_CALL_RET","Taken speculative and retired mispredicted indirect branches excluding calls and returns","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0x88","BR_MISP_EXEC.TAKEN_RETURN_NEAR","Taken speculative and retired mispredicted indirect branches with return mnemonic","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0x90","BR_MISP_EXEC.TAKEN_DIRECT_NEAR_CALL","Taken speculative and retired mispredicted direct near calls","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0xA0","BR_MISP_EXEC.TAKEN_INDIRECT_NEAR_CALL","Taken speculative and retired mispredicted indirect calls","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0xC1","BR_MISP_EXEC.ALL_CONDITIONAL","Speculative and retired mispredicted macro conditional branches","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0xC4","BR_MISP_EXEC.ALL_INDIRECT_JUMP_NON_CALL_RET","Mispredicted indirect branches excluding calls and returns","0,1,2,3","200003","0","0","0","0","0","0"
"0x89","0xD0","BR_MISP_EXEC.ALL_DIRECT_NEAR_CALL","Speculative and retired mispredicted direct near calls","0,1,2,3","200003","0","0","0","0","0","0"
"0x3C","0x00","CPU_CLK_UNHALTED.THREAD_P","Thread cycles when thread is not in halt state","0,1,2,3","2000003","0","0","0","0","0","0"
"0xAE","0x01","ITLB.ITLB_FLUSH","Flushing of the Instruction TLB (ITLB) pages, includes 4k/2M/4M pages.","0,1,2,3","100007","0","0","0","0","0","0"
"0x80","0x02","ICACHE.MISSES","This event counts the number of instruction cache, streaming buffer and victim cache misses. Counting includes unchacheable accesses.","0,1,2,3","200003","0","0","0","0","0","0"
"0xA8","0x01","LSD.UOPS","Number of Uops delivered by the LSD. Read more on LSD under LSD_REPLAY.REPLAY","0,1,2,3","2000003","0","0","0","0","0","0"
"0xA8","0x01","LSD.CYCLES_ACTIVE","Cycles Uops delivered by the LSD, but didn't come from the decoder","0,1,2,3","2000003","0","0","0","0","0","0"
"0x87","0x01","ILD_STALL.LCP","Stalls caused by changing prefix length of the instruction.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x87","0x04","ILD_STALL.IQ_FULL","Stall cycles because IQ is full","0,1,2,3","2000003","0","0","0","0","0","0"
"0x17","0x01","INSTS_WRITTEN_TO_IQ.INSTS","Valid instructions written to IQ per cycle","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x02","IDQ.EMPTY","Instruction Decode Queue (IDQ) empty cycles","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x04","IDQ.MITE_UOPS","Uops delivered to Instruction Decode Queue (IDQ) from MITE path","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x08","IDQ.DSB_UOPS","Uops delivered to Instruction Decode Queue (IDQ) from the Decode Stream Buffer (DSB) path","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x10","IDQ.MS_DSB_UOPS","Uops initiated by Decode Stream Buffer (DSB) that are being delivered to Instruction Decode Queue (IDQ) while Microcode Sequenser (MS) is busy","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x20","IDQ.MS_MITE_UOPS","Uops initiated by MITE and delivered to Instruction Decode Queue (IDQ) while Microcode Sequenser (MS) is busy","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x30","IDQ.MS_UOPS","Uops delivered to Instruction Decode Queue (IDQ) while Microcode Sequenser (MS) is busy","0,1,2,3","2000003","0","0","0","0","0","0"
"0x79","0x30","IDQ.MS_CYCLES","This event counts cycles during which the microcode sequencer assisted the front-end in delivering uops.  Microcode assists are used for complex instructions or scenarios that can't be handled by the standard decoder.  Using other instructions, if possible, will usually improve performance.  See the Intel® 64 and IA-32 Architectures Optimization Reference Manual for more information.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x9C","0x01","IDQ_UOPS_NOT_DELIVERED.CORE","This event counts the number of uops not delivered to the back-end per cycle, per thread, when the back-end was not stalled.  In the ideal case 4 uops can be delivered each cycle.  The event counts the undelivered uops - so if 3 were delivered in one cycle, the counter would be incremented by 1 for that cycle (4 - 3). If the back-end is stalled, the count for this event is not incremented even when uops were not delivered, because the back-end would not have been able to accept them.  This event is used in determining the front-end bound category of the top-down pipeline slots characterization.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x9C","0x01","IDQ_UOPS_NOT_DELIVERED.CYCLES_0_UOPS_DELIV.CORE","Cycles per thread when 4 or more uops are not delivered to Resource Allocation Table (RAT) when backend of the machine is not stalled ","0,1,2,3","2000003","0","0","0","0","0","0"
"0x9C","0x01","IDQ_UOPS_NOT_DELIVERED.CYCLES_LE_1_UOP_DELIV.CORE","Cycles per thread when 3 or more uops are not delivered to Resource Allocation Table (RAT) when backend of the machine is not stalled ","0,1,2,3","2000003","0","0","0","0","0","0"
"0xAB","0x01","DSB2MITE_SWITCHES.COUNT","Decode Stream Buffer (DSB)-to-MITE switches","0,1,2,3","2000003","0","0","0","0","0","0"
"0xAB","0x02","DSB2MITE_SWITCHES.PENALTY_CYCLES","This event counts the cycles attributed to a switch from the Decoded Stream Buffer (DSB), which holds decoded instructions, to the legacy decode pipeline.  It excludes cycles when the back-end cannot  accept new micro-ops.  The penalty for these switches is potentially several cycles of instruction starvation, where no micro-ops are delivered to the back-end.","0,1,2,3","2000003","0","0","0","0","0","0"
"0xAC","0x02","DSB_FILL.OTHER_CANCEL","Cases of cancelling valid DSB fill not because of exceeding way limit","0,1,2,3","2000003","0","0","0","0","0","0"
"0xAC","0x08","DSB_FILL.EXCEED_DSB_LINES","Cycles when Decode Stream Buffer (DSB) fill encounter more than 3 Decode Stream Buffer (DSB) lines","0,1,2,3","2000003","0","0","0","0","0","0"
"0x0D","0x40","INT_MISC.RAT_STALL_CYCLES","Cycles when Resource Allocation Table (RAT) external stall is sent to Instruction Decode Queue (IDQ) for the thread","0,1,2,3","2000003","0","0","0","0","0","0"
"0x59","0x20","PARTIAL_RAT_STALLS.FLAGS_MERGE_UOP","Increments the number of flags-merge uops in flight each cycle.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x59","0x40","PARTIAL_RAT_STALLS.SLOW_LEA_WINDOW","This event counts the number of cycles with at least one slow LEA uop being allocated. A uop is generally considered as slow LEA if it has three sources (for example, two sources and immediate) regardless of whether it is a result of LEA instruction or not. Examples of the slow LEA uop are or uops with base, index, and offset source operands using base and index reqisters, where base is EBR/RBP/R13, using RIP relative or 16-bit addressing modes. See the Intel® 64 and IA-32 Architectures Optimization Reference Manual for more details about slow LEA instructions.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x59","0x80","PARTIAL_RAT_STALLS.MUL_SINGLE_UOP","Multiply packed/scalar single precision uops allocated","0,1,2,3","2000003","0","0","0","0","0","0"
"0xA2","0x01","RESOURCE_STALLS.ANY","Resource-related stall cycles","0,1,2,3","2000003","0","0","0","0","0","0"
"0xA2","0x02","RESOURCE_STALLS.LB","Counts the cycles of stall due to lack of load buffers.","0,1,2,3","2000003","0","0","0","0","0","0"
"0xA2","0x04","RESOURCE_STALLS.RS","Cycles stalled due to no eligible RS entry available.","0,1,2,3","2000003","0","0","0","0","0","0"
"0xA2","0x08","RESOURCE_STALLS.SB","Cycles stalled due to no store buffers available. (not including draining form sync).","0,1,2,3","2000003","0","0","0","0","0","0"
"0xA2","0x10","RESOURCE_STALLS.ROB","Cycles stalled due to re-order buffer full.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x5B","0x40","RESOURCE_STALLS2.BOB_FULL","Cycles when Allocator is stalled if BOB is full and new branch needs it","0,1,2,3","2000003","0","0","0","0","0","0"
"0x0E","0x01","UOPS_ISSUED.ANY","This event counts the number of Uops issued by the front-end of the pipeilne to the back-end.","0,1,2,3","2000003","0","0","0","0","0","0"
"0x0E","0x01","UOPS_ISSUED.STALL_CYCLES","Cycles when Resource Allocation Table (RAT) does not issue Uops to Reservation Station (RS) for the thread","0,1,2,3","2000003","0","0","0","1","0","0"
"0x0E","0x01","UOPS_ISSUED.CORE_STALL_CYCLES","Cycles when Resource Allocation Table (RAT) does not issue Uops to Reservation Station (RS) for all threads","0,1,2,3","2000003","0","0","0","1","1","0"
"0x5E","0x01","RS_EVENTS.EMPTY_CYCLES","Cycles when Reservation Station (RS) is empty for the thread","0,1,2,3","2000003","0","0","0","0","0","0"
"0x5C","0x01","CPL_CYCLES.RING0","Unhalted core cycles when the thread is in ring 0","0,1,2,3","2000003","0","0","0","0","0","0"
"0x5C","0x01","CPL_CYCLES.RING0_TRANS","Number of intervals between processor halts while thread is in ring 0","0,1,2,3","100007","0","0","0","0","0","1"
"0x5C","0x02","CPL_CYCLES.RING123","Unhalted core cycles when thread is in rings 1, 2, or 3","0,1,2,3","2000003","0","0","0","0","0","0"
"0xCC","0x20","ROB_MISC_EVENTS.LBR_INSERTS","Count cases of saving new LBR","0,1,2,3","2000003","0","0","0","0","0","0"
"0xC3","0x02","MACHINE_CLEARS.MEMORY_ORDERING","This event counts the number of memory ordering Machine Clears detected. Memory Ordering Machine Clears can result from memory disambiguation, external snoops, or cross SMT-HW-thread snoop (stores) hitting load buffers.  Machine clears can have a significant performance impact if they are happening frequently.","0,1,2,3","100003","0","0","0","0","0","0"
"0xC3","0x04","MACHINE_CLEARS.SMC","This event is incremented when self-modifying code (SMC) is detected, which causes a machine clear.  Machine clears can have a significant performance impact if they are happening frequently.","0,1,2,3","100003","0","0","0","0","0","0"
"0xC3","0x20","MACHINE_CLEARS.MASKMOV","Maskmov false fault - counts number of time ucode passes through Maskmov flow due to instruction's mask being 0 while the flow was completed without raising a fault.","0,1,2,3","100003","0","0","0","0","0","0"
"0xC0","0x00","INST_RETIRED.ANY_P","Number of instructions retired. General Counter   - architectural event","0,1,2,3","2000003","0","0","0","0","0","0"
"0xC2","0x01","UOPS_RETIRED.ALL","Actually retired uops. ","0,1,2,3","2000003","0","0","1","0","0","0"
"0xC2","0x01","UOPS_RETIRED.ALL_PS","Actually retired uops.  (Uses PEBS)","0,1,2,3","2000003","0","0","1","0","0","0"
"0xC2","0x02","UOPS_RETIRED.RETIRE_SLOTS","This event counts the number of retirement slots used each cycle.  There are potentially 4 slots that can be used each cycle - meaning, 4 micro-ops or 4 instructions could retire each cycle.  This event is used in determining the Retiring category of the Top-Down pipeline slots characterization.","0,1,2,3","2000003","0","0","1","0","0","0"
"0xC2","0x02","UOPS_RETIRED.RETIRE_SLOTS_PS","This event counts the number of retirement slots used each cycle.  There are potentially 4 slots that can be used each cycle - meaning, 4 micro-ops or 4 instructions could retire each cycle.  This event is used in determining the Retiring category of the Top-Down pipeline slots characterization.","0,1,2,3","2000003","0","0","1","0","0","0"
"0xC2","0x01","UOPS_RETIRED.STALL_CYCLES","Cycles without actually retired uops. ","0,1,2,3","2000003","0","0","0","1","0","0"
"0xC2","0x01","UOPS_RETIRED.TOTAL_CYCLES","Cycles with less than 10 actually retired uops. ","0,1,2,3","2000003","0","0","0","1","0","0"
"0xC4","0x01","BR_INST_RETIRED.CONDITIONAL","Conditional branch instructions retired. ","0,1,2,3","400009","0","0","1","0","0","0"
"0xC4","0x01","BR_INST_RETIRED.CONDITIONAL_PS","Conditional branch instructions retired.  (Uses PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC4","0x02","BR_INST_RETIRED.NEAR_CALL","Direct and indirect near call instructions retired. ","0,1,2,3","100007","0","0","1","0","0","0"
"0xC4","0x02","BR_INST_RETIRED.NEAR_CALL_PS","Direct and indirect near call instructions retired.  (Uses PEBS)","0,1,2,3","100007","0","0","1","0","0","0"
"0xC4","0x00","BR_INST_RETIRED.ALL_BRANCHES","All (macro) branch instructions retired.","0,1,2,3","400009","0","0","0","0","0","0"
"0xC4","0x08","BR_INST_RETIRED.NEAR_RETURN","Return instructions retired. ","0,1,2,3","100007","0","0","1","0","0","0"
"0xC4","0x08","BR_INST_RETIRED.NEAR_RETURN_PS","Return instructions retired.  (Uses PEBS)","0,1,2,3","100007","0","0","1","0","0","0"
"0xC4","0x10","BR_INST_RETIRED.NOT_TAKEN","Not taken branch instructions retired. ","0,1,2,3","400009","0","0","0","0","0","0"
"0xC4","0x20","BR_INST_RETIRED.NEAR_TAKEN","Taken branch instructions retired. ","0,1,2,3","400009","0","0","1","0","0","0"
"0xC4","0x20","BR_INST_RETIRED.NEAR_TAKEN_PS","Taken branch instructions retired.  (Uses PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC4","0x40","BR_INST_RETIRED.FAR_BRANCH","Far branch instructions retired. ","0,1,2,3","100007","0","0","0","0","0","0"
"0xC4","0x04","BR_INST_RETIRED.ALL_BRANCHES","All (macro) branch instructions retired. (Precise Event - PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC4","0x04","BR_INST_RETIRED.ALL_BRANCHES_PS","All (macro) branch instructions retired. (Precise Event - PEBS) (Uses PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x01","BR_MISP_RETIRED.CONDITIONAL","Mispredicted conditional branch instructions retired. ","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x01","BR_MISP_RETIRED.CONDITIONAL_PS","Mispredicted conditional branch instructions retired.  (Uses PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x02","BR_MISP_RETIRED.NEAR_CALL","Direct and indirect mispredicted near call instructions retired. ","0,1,2,3","100007","0","0","1","0","0","0"
"0xC5","0x02","BR_MISP_RETIRED.NEAR_CALL_PS","Direct and indirect mispredicted near call instructions retired.  (Uses PEBS)","0,1,2,3","100007","0","0","1","0","0","0"
"0xC5","0x00","BR_MISP_RETIRED.ALL_BRANCHES","All mispredicted macro branch instructions retired.","0,1,2,3","400009","0","0","0","0","0","0"
"0xC5","0x10","BR_MISP_RETIRED.NOT_TAKEN","Mispredicted not taken branch instructions retired. ","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x10","BR_MISP_RETIRED.NOT_TAKEN_PS","Mispredicted not taken branch instructions retired.  (Uses PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x20","BR_MISP_RETIRED.TAKEN","Mispredicted taken branch instructions retired. ","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x20","BR_MISP_RETIRED.TAKEN_PS","Mispredicted taken branch instructions retired.  (Uses PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x04","BR_MISP_RETIRED.ALL_BRANCHES","Mispredicted macro branch instructions retired. (Precise Event - PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC5","0x04","BR_MISP_RETIRED.ALL_BRANCHES_PS","Mispredicted macro branch instructions retired. (Precise Event - PEBS)","0,1,2,3","400009","0","0","1","0","0","0"
"0xC1","0x02","OTHER_ASSISTS.ITLB_MISS_RETIRED","Retired instructions experiencing ITLB misses. ","0,1,2,3","100003","0","0","0","0","0","0"
"0xC1","0x08","OTHER_ASSISTS.AVX_STORE","Number of GSSE memory assist for stores. GSSE microcode assist is being invoked whenever the hardware is unable to properly handle GSSE-256b operations.","0,1,2,3","100003","0","0","0","0","0","0"
"0xC1","0x10","OTHER_ASSISTS.AVX_TO_SSE","Number of transitions from AVX-256 to legacy SSE when penalty applicable.","0,1,2,3","100003","0","0","0","0","0","0"
"0xC1","0x20","OTHER_ASSISTS.SSE_TO_AVX","Number of transitions from SSE to AVX-256 when penalty applicable.","0,1,2,3","100003","0","0","0","0","0","0"
"0xCA","0x02","FP_ASSIST.X87_OUTPUT","Number of X87 assists due to output value.","0,1,2,3","100003","0","0","0","0","0","0"
"0xCA","0x04","FP_ASSIST.X87_INPUT","Number of X87 assists due to input value.","0,1,2,3","100003","0","0","0","0","0","0"
"0xCA","0x08","FP_ASSIST.SIMD_OUTPUT","Number of SIMD FP assists due to Output values","0,1,2,3","100003","0","0","0","0","0","0"
"0xCA","0x10","FP_ASSIST.SIMD_INPUT","Number of SIMD FP assists due to input values","0,1,2,3","100003","0","0","0","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4","Loads with latency value being above 4 ","3","100003","0x3F6","0x4","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4_PS","Loads with latency value being above 4  (Uses PEBS)","3","100003","0x3F6","0x4","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_8","Loads with latency value being above 8","3","50021","0x3F6","0x8","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_8_PS","Loads with latency value being above 8 (Uses PEBS)","3","50021","0x3F6","0x8","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_16","Loads with latency value being above 16","3","20011","0x3F6","0x10","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_16_PS","Loads with latency value being above 16 (Uses PEBS)","3","20011","0x3F6","0x10","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_32","Loads with latency value being above 32","3","100007","0x3F6","0x20","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_32_PS","Loads with latency value being above 32 (Uses PEBS)","3","100007","0x3F6","0x20","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_64","Loads with latency value being above 64","3","2003","0x3F6","0x40","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_64_PS","Loads with latency value being above 64 (Uses PEBS)","3","2003","0x3F6","0x40","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_128","Loads with latency value being above 128","3","1009","0x3F6","0x80","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_128_PS","Loads with latency value being above 128 (Uses PEBS)","3","1009","0x3F6","0x80","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_256","Loads with latency value being above 256","3","503","0x3F6","0x100","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_256_PS","Loads with latency value being above 256 (Uses PEBS)","3","503","0x3F6","0x100","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_512","Loads with latency value being above 512","3","101","0x3F6","0x200","1","0","0","0"
"0xCD","0x01","MEM_TRANS_RETIRED.LOAD_LATENCY_GT_512_PS","Loads with latency value being above 512 (Uses PEBS)","3","101","0x3F6","0x200","1","0","0","0"
"0xCD","0x02","MEM_TRANS_RETIRED.PRECISE_STORE","Sample stores and collect precise store operation via PEBS record. PMC3 only. (Precise Event - PEBS)","3","2000003","0","0","1","0","0","0"
"0xCD","0x02","MEM_TRANS_RETIRED.PRECISE_STORE_PS","Sample stores and collect precise store operation via PEBS record. PMC3 only. (Precise Event - PEBS) (Uses PEBS)","3","2000003","0","0","1","0","0","0"
"0xD0","0x11","MEM_UOPS_RETIRED.STLB_MISS_LOADS","Load uops with true STLB miss retired to architected path. ","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x11","MEM_UOPS_RETIRED.STLB_MISS_LOADS_PS","Load uops with true STLB miss retired to architected path.  (Uses PEBS)","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x12","MEM_UOPS_RETIRED.STLB_MISS_STORES","Store uops with true STLB miss retired to architected path. ","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x12","MEM_UOPS_RETIRED.STLB_MISS_STORES_PS","Store uops with true STLB miss retired to architected path.  (Uses PEBS)","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x21","MEM_UOPS_RETIRED.LOCK_LOADS","Load uops with locked access retired to architected path. ","0,1,2,3","100007","0","0","1","0","0","0"
"0xD0","0x21","MEM_UOPS_RETIRED.LOCK_LOADS_PS","Load uops with locked access retired to architected path.  (Uses PEBS)","0,1,2,3","100007","0","0","1","0","0","0"
"0xD0","0x41","MEM_UOPS_RETIRED.SPLIT_LOADS","This event counts line-splitted load uops retired to the architected path. A line split is across 64B cache-line which includes a page split (4K).","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x41","MEM_UOPS_RETIRED.SPLIT_LOADS_PS","This event counts line-splitted load uops retired to the architected path. A line split is across 64B cache-line which includes a page split (4K).","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x42","MEM_UOPS_RETIRED.SPLIT_STORES","This event counts line-splitted store uops retired to the architected path. A line split is across 64B cache-line which includes a page split (4K).","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x42","MEM_UOPS_RETIRED.SPLIT_STORES_PS","This event counts line-splitted store uops retired to the architected path. A line split is across 64B cache-line which includes a page split (4K).","0,1,2,3","100003","0","0","1","0","0","0"
"0xD0","0x81","MEM_UOPS_RETIRED.ALL_LOADS","Load uops retired to architected path with filter on bits 0 and 1 applied. ","0,1,2,3","2000003","0","0","1","0","0","0"
"0xD0","0x81","MEM_UOPS_RETIRED.ALL_LOADS_PS","Load uops retired to architected path with filter on bits 0 and 1 applied.  (Uses PEBS)","0,1,2,3","2000003","0","0","1","0","0","0"
"0xD0","0x82","MEM_UOPS_RETIRED.ALL_STORES","This event counts the number of store uops retired.","0,1,2,3","2000003","0","0","1","0","0","0"
"0xD0","0x82","MEM_UOPS_RETIRED.ALL_STORES_PS","This event counts the number of store uops retired.","0,1,2,3","2000003","0","0","1","0","0","0"
"0xD1","0x01","MEM_LOAD_UOPS_RETIRED.L1_HIT","Retired load uops with L1 cache hits as data sources. ","0,1,2,3","2000003","0","0","1","0","0","0"
"0xD1","0x01","MEM_LOAD_UOPS_RETIRED.L1_HIT_PS","Retired load uops with L1 cache hits as data sources.  (Uses PEBS)","0,1,2,3","2000003","0","0","1","0","0","0"
"0xD1","0x02","MEM_LOAD_UOPS_RETIRED.L2_HIT","Retired load uops with L2 cache hits as data sources. ","0,1,2,3","100003","0","0","1","0","0","0"
"0xD1","0x02","MEM_LOAD_UOPS_RETIRED.L2_HIT_PS","Retired load uops with L2 cache hits as data sources.  (Uses PEBS)","0,1,2,3","100003","0","0","1","0","0","0"
"0xD1","0x04","MEM_LOAD_UOPS_RETIRED.LLC_HIT","This event counts retired load uops that hit in the last-level (L3) cache without snoops required.","0,1,2,3","50021","0","0","1","0","0","0"
"0xD1","0x04","MEM_LOAD_UOPS_RETIRED.LLC_HIT_PS","This event counts retired load uops that hit in the last-level (L3) cache without snoops required.","0,1,2,3","50021","0","0","1","0","0","0"
"0xD1","0x40","MEM_LOAD_UOPS_RETIRED.HIT_LFB","Retired load uops which data sources were load uops missed L1 but hit FB due to preceding miss to the same cache line with data not ready. ","0,1,2,3","100003","0","0","1","0","0","0"
"0xD1","0x40","MEM_LOAD_UOPS_RETIRED.HIT_LFB_PS","Retired load uops which data sources were load uops missed L1 but hit FB due to preceding miss to the same cache line with data not ready.  (Uses PEBS)","0,1,2,3","100003","0","0","1","0","0","0"
"0xD2","0x01","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_MISS","Retired load uops which data sources were LLC hit and cross-core snoop missed in on-pkg core cache. ","0,1,2,3","20011","0","0","1","0","0","0"
"0xD2","0x01","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_MISS_PS","Retired load uops which data sources were LLC hit and cross-core snoop missed in on-pkg core cache.  (Uses PEBS)","0,1,2,3","20011","0","0","1","0","0","0"
"0xD2","0x02","MEM_LOAD_UOPS_LLC_HIT_RETIRED.XSNP_HIT","This event counts retired load uops that hit in the last-level cache (L3) and were found in a non-modified state in a neighboring core's private cache (same package).  Since the last level cache is inclusive, hits to the L3 may require snooping the private L2 caches of any cores on the same socket that have the line.  In this case, a snoop was required, and another L2 had the line in a non-modified state.","0,1,2,3","20011","0","0","1","0","0","0"
